query	target	pident	fident	alnlen	mismatch	gapopen	qstart	qend	qlen	qcov	tstart	tend	tlen	tcov	evalue	bits	prob	lddt	alntmscore
1_4r0e_polio_rdrp	CF-ACX71271.1_7279_relaxed	13.100	0.131	394	257	24	54	422	461	0.800	438	771	982	0.340	3.793E-10	249	1.000	4.448E-01	6.023E-01
1_4r0e_polio_rdrp	CF-ABI54472.1.1.26_7142_relaxed	14.900	0.149	474	309	24	37	441	461	0.879	21	469	567	0.792	2.455E-10	248	1.000	4.271E-01	6.012E-01
1_4r0e_polio_rdrp	CF-AID16672.2.1.21_10161_relaxed	13.700	0.137	547	303	35	34	461	461	0.928	396	892	921	0.540	6.657E-11	248	1.000	4.008E-01	5.811E-01
1_4r0e_polio_rdrp	CF-APG78172.1_10119_relaxed	14.400	0.144	421	267	22	91	461	461	0.805	115	492	492	0.768	1.147E-10	247	1.000	4.370E-01	5.526E-01
1_4r0e_polio_rdrp	CF-ABI54481.1.1.25_7204_relaxed	14.600	0.146	492	301	29	37	448	461	0.894	21	473	567	0.799	1.211E-10	247	1.000	4.066E-01	5.971E-01
1_4r0e_polio_rdrp	CF-ABI54482.1.1.25_7166_relaxed	14.400	0.144	486	309	28	37	448	461	0.894	21	473	567	0.799	6.534E-10	247	1.000	4.371E-01	6.276E-01
1_4r0e_polio_rdrp	CF-APO40578.1.1.25_10194_relaxed	13.800	0.138	476	280	28	73	461	461	0.844	466	898	927	0.467	2.202E-10	247	1.000	4.298E-01	5.892E-01
1_4r0e_polio_rdrp	CF-ACJ12061.1.1.20_10201_relaxed	15.500	0.155	495	295	29	52	461	461	0.889	443	899	928	0.492	9.054E-10	247	1.000	4.521E-01	6.233E-01
1_4r0e_polio_rdrp	CF-ABI54476.1.1.25_7154_relaxed	12.700	0.127	485	318	27	37	448	461	0.894	21	473	567	0.799	2.202E-10	244	1.000	4.100E-01	6.047E-01
1_4r0e_polio_rdrp	EF-APG77342.1.1.3_10231_relaxed	16.500	0.165	362	229	19	152	459	461	0.668	1	343	345	0.994	1.325E-09	243	1.000	4.468E-01	6.305E-01
1_4r0e_polio_rdrp	CF-AAA45676.1.1.15_7114_relaxed	11.300	0.113	466	329	27	28	450	461	0.918	11	435	518	0.820	4.465E-10	243	1.000	4.299E-01	6.033E-01
1_4r0e_polio_rdrp	CF-QSH72955.1.11_9614_relaxed	12.000	0.120	555	306	35	35	461	461	0.926	403	903	932	0.538	1.278E-10	243	1.000	4.071E-01	5.759E-01
1_4r0e_polio_rdrp	CF-AAQ90061.1_7270_relaxed	13.100	0.131	427	281	25	54	448	461	0.857	438	806	982	0.376	3.592E-10	243	1.000	4.357E-01	5.844E-01
1_4r0e_polio_rdrp	CF-AAC54059.1.1.5_7130_relaxed	11.100	0.111	465	307	30	26	436	461	0.892	6	418	514	0.804	7.284E-10	242	1.000	4.363E-01	6.117E-01
1_4r0e_polio_rdrp	CF-AAG53583.1_10122_relaxed	12.400	0.124	449	297	30	55	457	461	0.874	93	491	530	0.753	1.836E-09	242	1.000	4.575E-01	6.242E-01
1_4r0e_polio_rdrp	CF-AKS24977.1.1.4_7253_relaxed	12.700	0.127	433	298	28	33	422	461	0.846	55	450	579	0.684	1.938E-09	242	1.000	4.439E-01	6.507E-01
1_4r0e_polio_rdrp	CF-AFU92103.1.1.22_10157_relaxed	15.100	0.151	521	288	36	43	461	461	0.909	427	895	924	0.508	2.202E-10	242	1.000	4.181E-01	5.819E-01
1_4r0e_polio_rdrp	CF-QCX35159.1.1.22_10166_relaxed	14.100	0.141	552	309	35	31	461	461	0.935	392	899	924	0.550	4.550E-11	242	1.000	3.813E-01	5.668E-01
1_4r0e_polio_rdrp	CF-QHD43415.1.1.27_10195_relaxed	12.600	0.126	553	317	36	29	461	461	0.939	393	899	928	0.546	1.168E-11	242	1.000	3.672E-01	5.389E-01
1_4r0e_polio_rdrp	EF-AAA46784.1.1.5_6763_relaxed	13.800	0.138	425	274	25	55	439	461	0.835	54	426	449	0.831	8.121E-10	241	1.000	4.360E-01	6.114E-01
1_4r0e_polio_rdrp	CF-QGX41956.1.1.21_10167_relaxed	13.600	0.136	548	296	34	38	461	461	0.920	401	895	924	0.536	4.309E-11	241	1.000	3.865E-01	5.559E-01
1_4r0e_polio_rdrp	CF-AWV67039.1.1.1_10190_relaxed	13.400	0.134	468	288	26	76	461	461	0.837	358	790	823	0.526	4.005E-10	239	1.000	4.288E-01	5.788E-01
1_4r0e_polio_rdrp	CF-AEH26189.1_7283_relaxed	12.600	0.126	373	253	17	70	426	461	0.774	191	506	621	0.509	3.526E-09	238	1.000	4.432E-01	6.593E-01
1_4r0e_polio_rdrp	CF-AAA70234.1.1.1_10207_relaxed	13.700	0.137	537	304	33	39	461	461	0.918	371	862	891	0.552	9.225E-11	238	1.000	3.939E-01	5.588E-01
1_4r0e_polio_rdrp	CF-AAL06289.1.1.5_10315_relaxed	21.400	0.214	247	154	14	153	382	461	0.499	15	238	239	0.937	5.063E-08	237	1.000	4.839E-01	7.600E-01
1_4r0e_polio_rdrp	CF-AAS58176.2.1.22_10175_relaxed	14.800	0.148	498	291	29	56	461	461	0.881	438	894	923	0.495	4.715E-10	237	1.000	4.148E-01	5.961E-01
1_4r0e_polio_rdrp	CF-AAP41036.1.1.27_10193_relaxed	12.000	0.120	554	303	33	37	461	461	0.922	401	898	927	0.537	2.737E-10	237	1.000	4.077E-01	5.804E-01
1_4r0e_polio_rdrp	CF-BAB64329.1_7278_relaxed	12.700	0.127	477	285	29	54	461	461	0.885	438	852	983	0.422	1.871E-10	237	1.000	4.268E-01	5.388E-01
1_4r0e_polio_rdrp	CF-AYH64861.2.1.22_10170_relaxed	14.300	0.143	565	307	36	12	461	461	0.976	392	894	923	0.545	8.121E-10	236	1.000	4.194E-01	6.090E-01
1_4r0e_polio_rdrp	CF-CAB91143.1.1.22_10179_relaxed	14.300	0.143	517	297	33	43	461	461	0.909	428	896	925	0.507	4.978E-10	236	1.000	4.132E-01	5.932E-01
1_4r0e_polio_rdrp	EF-ACT75287.1.1.5_6788_relaxed	13.900	0.139	408	269	23	67	438	461	0.807	61	422	458	0.790	1.589E-10	235	1.000	4.043E-01	5.511E-01
1_4r0e_polio_rdrp	CF-AAK38661.1.1.23_10172_relaxed	14.500	0.145	562	299	37	21	461	461	0.957	394	894	923	0.543	4.978E-10	235	1.000	4.076E-01	5.959E-01
1_4r0e_polio_rdrp	CF-AFD29200.1.1.19_10202_relaxed	15.400	0.154	486	290	26	59	461	461	0.874	452	899	928	0.483	7.691E-10	235	1.000	4.173E-01	6.035E-01
1_4r0e_polio_rdrp	CF-AAK15751.1_7258_relaxed	13.100	0.131	501	310	35	7	452	461	0.967	391	821	998	0.432	8.575E-10	235	1.000	4.391E-01	5.803E-01
1_4r0e_polio_rdrp	CF-ABS29339.1_7261_relaxed	12.700	0.127	440	287	31	14	421	461	0.885	394	768	998	0.376	2.409E-09	235	1.000	4.588E-01	6.040E-01
1_4r0e_polio_rdrp	CF-AFD29233.1.1.19_10197_relaxed	13.000	0.130	522	300	30	47	458	461	0.894	418	895	911	0.525	5.256E-10	234	1.000	4.143E-01	5.840E-01
1_4r0e_polio_rdrp	CF-ACU32794.1_7262_relaxed	12.800	0.128	445	291	30	7	421	461	0.900	391	768	998	0.379	3.526E-09	234	1.000	4.671E-01	6.070E-01
1_4r0e_polio_rdrp	CF-AEQ39075.1_7260_relaxed	12.400	0.124	442	286	29	14	421	461	0.885	394	768	998	0.376	1.938E-09	234	1.000	4.549E-01	5.925E-01
1_4r0e_polio_rdrp	CF-ADI80512.1.1.22_10162_relaxed	12.900	0.129	577	324	35	10	461	461	0.980	373	895	924	0.566	2.455E-10	233	1.000	3.893E-01	5.851E-01
1_4r0e_polio_rdrp	CF-ABI54473.1.1.24_7143_relaxed	14.200	0.142	477	296	30	37	436	461	0.868	21	461	567	0.778	2.202E-10	232	1.000	3.801E-01	5.895E-01
1_4r0e_polio_rdrp	CF-QHA24723.1.1.22_10155_relaxed	13.600	0.136	550	296	36	38	461	461	0.920	399	895	924	0.538	4.229E-10	232	1.000	4.041E-01	5.795E-01
1_4r0e_polio_rdrp	CF-ATP66742.1.1.25_10184_relaxed	14.400	0.144	561	307	37	13	461	461	0.974	397	896	925	0.541	4.005E-10	232	1.000	3.941E-01	5.905E-01
1_4r0e_polio_rdrp	CF-AAU85148.1_7271_relaxed	12.200	0.122	473	292	26	54	461	461	0.885	438	852	982	0.423	2.455E-10	232	1.000	4.280E-01	5.255E-01
1_4r0e_polio_rdrp	EF-QBM15857.1.1.6_6740_relaxed	13.900	0.139	465	312	29	44	461	461	0.907	35	458	458	0.926	2.202E-10	231	1.000	4.089E-01	5.436E-01
1_4r0e_polio_rdrp	CF-APD51481.1.1.22_10176_relaxed	14.100	0.141	573	321	37	10	461	461	0.980	373	895	924	0.566	2.592E-10	231	1.000	3.867E-01	5.807E-01
1_4r0e_polio_rdrp	CF-AAU06353.1.1.26_10183_relaxed	15.000	0.150	477	273	32	73	461	461	0.844	464	896	925	0.468	3.592E-10	231	1.000	4.028E-01	5.690E-01
1_4r0e_polio_rdrp	CF-CAA54399.1_7259_relaxed	13.300	0.133	389	257	26	54	419	461	0.794	439	770	998	0.333	8.886E-09	231	1.000	4.652E-01	6.382E-01
1_4r0e_polio_rdrp	CF-QGX41950.1.1.22_10156_relaxed	14.600	0.146	479	276	30	74	461	461	0.842	459	895	924	0.473	5.860E-10	230	1.000	4.149E-01	5.700E-01
1_4r0e_polio_rdrp	CF-QSH72955.1.1.27_9614_relaxed	11.900	0.119	554	315	32	31	461	461	0.935	396	899	928	0.543	3.793E-10	230	1.000	4.061E-01	5.637E-01
1_4r0e_polio_rdrp	CF-AGT28262.1.1.25_10186_relaxed	15.900	0.159	559	309	38	9	461	461	0.983	399	902	931	0.541	5.550E-10	230	1.000	3.952E-01	5.963E-01
1_4r0e_polio_rdrp	CF-ABR23192.1_7267_relaxed	12.600	0.126	474	289	27	54	461	461	0.885	438	852	981	0.423	4.005E-10	229	1.000	4.334E-01	5.250E-01
1_4r0e_polio_rdrp	CF-AAQ64627.1.1.4_10310_relaxed	21.800	0.218	252	147	14	153	382	461	0.499	15	238	239	0.937	6.293E-08	228	1.000	4.746E-01	7.317E-01
1_4r0e_polio_rdrp	CF-ACA52170.1.1.22_10164_relaxed	13.600	0.136	490	268	29	74	461	461	0.842	459	895	924	0.473	2.890E-10	228	1.000	4.041E-01	5.453E-01
1_4r0e_polio_rdrp	CF-ACN58225.1_7273_relaxed	12.200	0.122	473	292	26	54	461	461	0.885	438	852	982	0.423	4.005E-10	228	1.000	4.283E-01	5.255E-01
1_4r0e_polio_rdrp	CF-ABI54483.1.1.26_7199_relaxed	13.700	0.137	489	309	31	37	448	461	0.894	21	473	567	0.799	5.256E-10	227	1.000	3.840E-01	5.975E-01
1_4r0e_polio_rdrp	CF-AAT98578.1.11_10182_relaxed	13.100	0.131	562	306	35	21	461	461	0.957	399	899	928	0.540	2.455E-10	227	1.000	3.789E-01	5.696E-01
1_4r0e_polio_rdrp	CF-AOG30821.1.1.24_10191_relaxed	13.700	0.137	561	324	32	17	461	461	0.965	384	900	929	0.557	2.890E-10	227	1.000	3.807E-01	5.717E-01
1_4r0e_polio_rdrp	CF-QCB65096.1.1_10204_relaxed	13.200	0.132	568	330	33	11	461	461	0.978	551	1072	1102	0.474	1.147E-10	227	1.000	3.719E-01	5.502E-01
1_4r0e_polio_rdrp	EF-ABB45865.1.1.4_6753_relaxed	13.200	0.132	454	305	25	43	459	461	0.905	37	438	458	0.878	9.225E-11	226	1.000	3.972E-01	5.013E-01
1_4r0e_polio_rdrp	EF-ABL84688.1.1.4_6755_relaxed	13.400	0.134	440	287	28	60	459	461	0.868	53	438	458	0.843	2.737E-10	226	1.000	4.181E-01	5.171E-01
1_4r0e_polio_rdrp	CF-AZF86123.1.1.22_10169_relaxed	13.400	0.134	567	314	40	9	461	461	0.983	392	895	924	0.545	1.560E-09	226	1.000	4.097E-01	6.019E-01
1_4r0e_polio_rdrp	EF-AAF28339.1.1.5_6789_relaxed	14.000	0.140	463	303	28	43	459	461	0.905	29	442	458	0.904	1.278E-10	225	1.000	4.040E-01	4.995E-01
1_4r0e_polio_rdrp	EF-AHL83800.1.1.4_6754_relaxed	13.100	0.131	455	304	26	43	459	461	0.905	37	438	458	0.878	1.086E-10	225	1.000	3.967E-01	5.015E-01
1_4r0e_polio_rdrp	CF-AFR79255.1.1.22_10160_relaxed	15.100	0.151	523	286	34	43	461	461	0.909	427	895	924	0.508	3.222E-10	225	1.000	3.836E-01	5.632E-01
1_4r0e_polio_rdrp	EF-AAC19321.2.1.5_6783_relaxed	14.200	0.142	464	294	29	45	453	461	0.887	35	449	458	0.906	1.836E-09	224	1.000	4.321E-01	5.705E-01
1_4r0e_polio_rdrp	EF-AAC19324.1.1.5_6785_relaxed	13.400	0.134	499	312	34	9	453	461	0.965	17	449	458	0.945	2.890E-10	224	1.000	3.975E-01	5.333E-01
1_4r0e_polio_rdrp	EF-ACT68008.1.1.4_6747_relaxed	13.600	0.136	460	308	29	14	438	461	0.922	17	422	458	0.886	7.284E-10	224	1.000	4.084E-01	5.587E-01
1_4r0e_polio_rdrp	CF-AIA62245.1.1.21_10165_relaxed	14.100	0.141	553	314	32	28	461	461	0.941	389	899	924	0.553	3.793E-10	224	1.000	3.840E-01	5.650E-01
1_4r0e_polio_rdrp	CF-AKF17722.1.1_10209_relaxed	13.400	0.134	513	295	34	49	461	461	0.896	461	924	954	0.486	1.125E-09	224	1.000	4.114E-01	5.748E-01
1_4r0e_polio_rdrp	CF-ABI54478.1.1.26_7198_relaxed	13.700	0.137	488	310	30	37	448	461	0.894	21	473	567	0.799	8.121E-10	223	1.000	3.872E-01	5.901E-01
1_4r0e_polio_rdrp	CF-AIA62251.1.1.22_10158_relaxed	15.100	0.151	554	299	39	21	461	461	0.957	394	889	923	0.537	2.409E-09	223	1.000	4.100E-01	6.070E-01
1_4r0e_polio_rdrp	CF-QLE11824.1.1.23_10153_relaxed	14.700	0.147	521	290	32	43	461	461	0.909	427	895	924	0.508	2.047E-09	223	1.000	4.141E-01	5.945E-01
1_4r0e_polio_rdrp	CF-AAF71691.1_7265_relaxed	13.700	0.137	435	267	30	20	419	461	0.868	390	751	973	0.372	7.284E-10	223	1.000	4.171E-01	5.436E-01
1_4r0e_polio_rdrp	CF-AAF97860.1_7263_relaxed	15.000	0.150	500	292	36	15	453	461	0.952	403	830	1043	0.410	4.465E-10	223	1.000	4.049E-01	5.388E-01
1_4r0e_polio_rdrp	EF-AGE00056.1.1.2_10215_relaxed	16.300	0.163	446	237	24	115	461	461	0.753	1	409	424	0.965	2.592E-10	222	1.000	4.009E-01	5.171E-01
1_4r0e_polio_rdrp	CF-ABN10910.1.1.25_10192_relaxed	14.400	0.144	476	277	27	73	461	461	0.844	468	900	929	0.466	1.836E-09	222	1.000	4.160E-01	5.777E-01
1_4r0e_polio_rdrp	EF-AAD14564.1.1.5_6766_relaxed	13.700	0.137	459	303	29	43	460	461	0.907	37	443	458	0.889	1.325E-09	221	1.000	4.284E-01	5.431E-01
1_4r0e_polio_rdrp	CF-AFQ98017.1.1.4_10307_relaxed	19.000	0.190	247	162	14	151	382	461	0.503	13	236	237	0.945	2.321E-07	220	1.000	4.799E-01	7.636E-01
1_4r0e_polio_rdrp	CF-ACJ12034.1.1.18_10198_relaxed	15.400	0.154	505	297	27	47	461	461	0.900	435	899	928	0.501	5.447E-09	220	1.000	4.233E-01	6.113E-01
1_4r0e_polio_rdrp	EF-AAD14556.1.1.5_6778_relaxed	14.200	0.142	455	296	27	43	459	461	0.905	40	438	458	0.871	1.009E-09	219	1.000	4.114E-01	5.426E-01
1_4r0e_polio_rdrp	CF-AAT98578.1.1.27_10182_relaxed	13.600	0.136	549	297	37	38	461	461	0.920	400	896	925	0.537	1.560E-09	219	1.000	3.997E-01	5.792E-01
1_4r0e_polio_rdrp	CF-CAA26238.1_7257_relaxed	13.600	0.136	440	281	30	15	421	461	0.883	395	768	998	0.375	2.544E-09	219	1.000	4.282E-01	5.656E-01
1_4r0e_polio_rdrp	CF-AKF17722.1.1.21_10209_relaxed	13.100	0.131	546	307	36	36	461	461	0.924	417	915	944	0.529	4.715E-10	218	1.000	3.834E-01	5.470E-01
1_4r0e_polio_rdrp	CF-AAT84351.1.1.25_10180_relaxed	13.400	0.134	544	308	31	34	461	461	0.928	400	896	925	0.537	6.899E-10	216	1.000	3.834E-01	5.519E-01
1_4r0e_polio_rdrp	CF-AVM87340.1.1.7_10241_relaxed	13.200	0.132	469	292	25	62	461	461	0.868	2	424	443	0.955	2.121E-08	215	1.000	4.444E-01	6.304E-01
1_4r0e_polio_rdrp	CF-ACF36168.1_7266_relaxed	11.900	0.119	478	288	29	54	461	461	0.885	438	852	981	0.423	1.066E-09	215	1.000	4.234E-01	5.130E-01
1_4r0e_polio_rdrp	CF-AHH53853.1_10138_relaxed	10.700	0.107	494	305	26	38	459	461	0.915	206	635	1464	0.294	1.373E-08	215	1.000	4.355E-01	6.142E-01
1_4r0e_polio_rdrp	EF-AHV78362.1.1.2_10213_relaxed	15.400	0.154	434	251	23	115	459	461	0.748	1	407	424	0.960	1.188E-09	214	1.000	4.096E-01	5.300E-01
1_4r0e_polio_rdrp	EF-AAD13622.2.1.4_6737_relaxed	12.800	0.128	482	297	29	44	453	461	0.889	19	449	458	0.941	3.052E-10	214	1.000	3.865E-01	5.056E-01
1_4r0e_polio_rdrp	EF-ACA21302.1.1.2_10235_relaxed	13.700	0.137	401	246	23	136	461	461	0.707	4	379	379	0.992	2.365E-08	213	1.000	4.405E-01	6.307E-01
1_4r0e_polio_rdrp	CF-QEG08237.1.1.1_10210_relaxed	13.700	0.137	515	292	32	54	461	461	0.885	379	848	873	0.538	1.009E-09	213	1.000	3.905E-01	5.422E-01
1_4r0e_polio_rdrp	CF-ASF90443.1.1.19_10178_relaxed	13.500	0.135	546	303	34	35	461	461	0.926	400	895	924	0.537	1.325E-09	213	1.000	3.865E-01	5.624E-01
1_4r0e_polio_rdrp	CF-ACV88132.1_10272_relaxed	22.800	0.228	210	137	7	268	457	461	0.412	3	207	232	0.884	7.408E-08	212	1.000	4.502E-01	6.788E-01
1_4r0e_polio_rdrp	EF-AAA96972.1.1.5_6773_relaxed	13.400	0.134	490	325	31	8	460	461	0.983	16	443	458	0.934	1.477E-09	212	1.000	3.987E-01	5.434E-01
1_4r0e_polio_rdrp	EF-AAD14562.1.1.7_6759_relaxed	14.200	0.142	478	304	31	8	442	461	0.944	16	430	458	0.906	9.054E-10	212	1.000	3.948E-01	5.291E-01
1_4r0e_polio_rdrp	EF-ACO59901.1.1.6_6752_relaxed	14.000	0.140	448	285	28	60	460	461	0.870	52	446	458	0.862	1.009E-09	212	1.000	4.072E-01	5.166E-01
1_4r0e_polio_rdrp	EF-AAB04682.2.1.5_6786_relaxed	12.800	0.128	468	303	32	46	461	461	0.902	29	443	458	0.906	2.592E-10	210	1.000	3.836E-01	4.818E-01
1_4r0e_polio_rdrp	EF-AAK66989.1.1.5_6784_relaxed	13.400	0.134	476	299	29	45	453	461	0.887	20	449	458	0.939	2.455E-10	209	1.000	3.793E-01	4.821E-01
1_4r0e_polio_rdrp	CF-ATP66783.1.1.18_10177_relaxed	13.500	0.135	559	309	33	33	454	461	0.915	392	912	919	0.567	4.150E-09	208	1.000	3.969E-01	5.707E-01
1_4r0e_polio_rdrp	EF-AAD14566.1.1.5_6741_relaxed	14.500	0.145	461	299	28	44	458	461	0.900	27	438	458	0.900	5.256E-10	207	1.000	3.902E-01	4.879E-01
1_4r0e_polio_rdrp	EF-APG77322.1.1.2_10230_relaxed	13.900	0.139	373	222	20	152	459	461	0.668	1	339	345	0.983	1.531E-08	204	1.000	4.172E-01	5.835E-01
1_4r0e_polio_rdrp	CF-AIA62264.1.1.22_10168_relaxed	12.900	0.129	549	309	31	34	461	461	0.928	395	895	924	0.542	4.627E-09	204	1.000	3.874E-01	5.657E-01
1_4r0e_polio_rdrp	CF-AAA85664.1_10145_relaxed	13.200	0.132	500	315	30	14	459	461	0.967	198	632	1410	0.309	1.616E-08	203	1.000	4.070E-01	5.991E-01
1_4r0e_polio_rdrp	EF-QGQ56578.1.1.3_10211_relaxed	15.200	0.152	434	248	25	115	461	461	0.753	1	401	401	1.000	3.162E-09	202	1.000	3.929E-01	5.303E-01
1_4r0e_polio_rdrp	CF-ALS54294.1_10130_relaxed	13.100	0.131	478	285	27	46	459	461	0.898	222	633	1465	0.281	2.240E-08	202	1.000	4.237E-01	5.818E-01
1_4r0e_polio_rdrp	EF-CAC87660.1.1.6_6769_relaxed	13.100	0.131	480	313	27	38	459	461	0.915	14	447	448	0.969	6.899E-10	200	1.000	3.693E-01	4.909E-01
1_4r0e_polio_rdrp	EF-AAD14558.1.1.5_6787_relaxed	15.700	0.157	471	298	29	40	459	461	0.911	16	438	458	0.924	2.202E-10	200	1.000	3.624E-01	4.591E-01
1_4r0e_polio_rdrp	CF-AHB63480.1.1.17_10206_relaxed	12.900	0.129	478	274	28	73	459	461	0.839	462	888	923	0.463	7.149E-09	200	1.000	4.026E-01	5.453E-01
1_4r0e_polio_rdrp	CF-QCB65096.1.1.19_10204_relaxed	14.200	0.142	541	316	35	31	461	461	0.935	411	913	942	0.534	4.382E-09	200	1.000	3.830E-01	5.469E-01
1_4r0e_polio_rdrp	EF-QPD01782.1.1.1_10225_relaxed	15.800	0.158	436	241	25	115	461	461	0.753	1	399	399	1.000	3.653E-08	199	1.000	4.259E-01	5.871E-01
1_4r0e_polio_rdrp	EF-AAF82690.2.1.3_10234_relaxed	14.900	0.149	401	238	26	128	459	461	0.720	4	370	379	0.968	3.858E-08	198	1.000	4.179E-01	5.961E-01
1_4r0e_polio_rdrp	EF-QOW03296.1.1.1_10233_relaxed	11.800	0.118	414	245	26	134	461	461	0.711	2	381	381	0.997	3.653E-08	198	1.000	4.167E-01	5.955E-01
1_4r0e_polio_rdrp	CF-AKC89292.1_10129_relaxed	11.300	0.113	502	318	30	14	459	461	0.967	203	633	1466	0.294	1.027E-07	198	1.000	4.386E-01	6.228E-01
1_4r0e_polio_rdrp	EF-QNM37791.1.1.1_10224_relaxed	14.800	0.148	424	249	22	115	459	461	0.748	1	391	405	0.965	1.231E-08	197	1.000	4.024E-01	5.536E-01
1_4r0e_polio_rdrp	CF-ACR54273.1_11468_relaxed	17.100	0.171	315	209	21	161	439	461	0.605	3	301	328	0.912	2.885E-07	196	1.000	4.337E-01	6.881E-01
1_4r0e_polio_rdrp	CF-AFD29193.2.1.19_10200_relaxed	14.200	0.142	533	314	34	35	461	461	0.926	404	899	928	0.534	2.836E-09	195	1.000	3.597E-01	5.359E-01
1_4r0e_polio_rdrp	EF-AGL73189.1.1.1_10217_relaxed	14.600	0.146	437	251	21	115	459	461	0.748	1	407	424	0.960	1.616E-08	194	1.000	4.246E-01	5.212E-01
1_4r0e_polio_rdrp	CF-AAA03189.1_6577_relaxed	11.700	0.117	468	321	24	15	457	461	0.961	1261	1661	1693	0.237	9.907E-09	194	1.000	4.009E-01	5.294E-01
1_4r0e_polio_rdrp	EF-BAN58308.1.1.1_10218_relaxed	15.000	0.150	439	254	22	115	461	461	0.753	1	412	424	0.972	3.162E-09	193	1.000	3.867E-01	4.931E-01
1_4r0e_polio_rdrp	CF-AHC70111.2_6575_relaxed	12.000	0.120	483	294	32	15	453	461	0.952	1180	1575	1610	0.246	8.121E-10	192	1.000	3.636E-01	4.667E-01
1_4r0e_polio_rdrp	EF-AVM87315.1.1.3_10151_relaxed	14.100	0.141	339	221	16	149	444	461	0.642	4	315	337	0.926	9.723E-08	191	1.000	4.220E-01	6.040E-01
1_4r0e_polio_rdrp	EF-ANW72259.2.1.2_10216_relaxed	16.200	0.162	442	247	26	115	459	461	0.748	1	416	422	0.986	5.644E-08	191	1.000	4.338E-01	5.586E-01
1_4r0e_polio_rdrp	EF-AAD14554.1.1.5_6760_relaxed	14.200	0.142	471	298	28	44	459	461	0.902	19	438	458	0.917	2.686E-09	191	1.000	3.803E-01	4.870E-01
1_4r0e_polio_rdrp	EF-APG77307.1.1.4_10232_relaxed	16.000	0.160	362	224	19	155	459	461	0.662	2	340	346	0.980	5.644E-08	190	1.000	4.188E-01	5.682E-01
1_4r0e_polio_rdrp	EF-AUG33463.1.1.1_10221_relaxed	14.900	0.149	429	266	20	115	461	461	0.753	1	412	424	0.972	1.300E-08	190	1.000	4.002E-01	5.221E-01
1_4r0e_polio_rdrp	CF-AAA46273.2_10143_relaxed	13.300	0.133	464	302	26	64	459	461	0.859	208	639	1463	0.295	4.073E-08	190	1.000	4.094E-01	5.660E-01
1_4r0e_polio_rdrp	EF-ABP73665.1.1.5_6758_relaxed	13.600	0.136	447	264	31	44	432	461	0.844	25	407	458	0.836	2.161E-09	189	1.000	3.736E-01	4.748E-01
1_4r0e_polio_rdrp	CF-AHH54245.1_10132_relaxed	12.000	0.120	506	312	30	16	459	461	0.963	200	634	1485	0.293	2.082E-07	189	1.000	4.267E-01	6.267E-01
1_4r0e_polio_rdrp	CF-AFD29243.1.1.19_10199_relaxed	16.500	0.165	508	288	35	47	461	461	0.900	435	899	928	0.501	9.208E-08	188	1.000	4.105E-01	5.943E-01
1_4r0e_polio_rdrp	EF-AIM46755.1.1.5_6757_relaxed	13.400	0.134	445	267	31	44	432	461	0.844	25	407	458	0.836	1.836E-09	187	1.000	3.668E-01	4.667E-01
1_4r0e_polio_rdrp	EF-AVM87311.1.1.1_10229_relaxed	13.700	0.137	430	260	28	98	461	461	0.790	2	386	386	0.997	4.706E-07	186	1.000	4.383E-01	6.422E-01
1_4r0e_polio_rdrp	EF-QNM37795.1.1.1_10226_relaxed	14.400	0.144	422	251	22	115	456	461	0.742	1	392	393	0.997	4.541E-08	184	1.000	4.016E-01	5.478E-01
1_4r0e_polio_rdrp	CF-CAA27741.1.4_6770_relaxed	13.100	0.131	425	289	27	49	435	461	0.839	190	572	614	0.624	4.301E-08	184	1.000	3.883E-01	5.616E-01
1_4r0e_polio_rdrp	CF-AFO38372.1_6589_relaxed	12.400	0.124	490	298	36	16	448	461	0.939	1168	1583	1596	0.261	2.939E-08	184	1.000	3.918E-01	5.356E-01
1_4r0e_polio_rdrp	CF-AJO67755.1.1.6_10239_relaxed	12.200	0.122	467	295	24	62	459	461	0.863	2	422	443	0.950	6.176E-07	183	1.000	4.441E-01	6.305E-01
1_4r0e_polio_rdrp	CF-AAC97208.1.3_6579_relaxed	11.400	0.114	479	310	31	15	457	461	0.961	55	455	487	0.823	1.104E-08	183	1.000	3.853E-01	4.959E-01
1_4r0e_polio_rdrp	CF-AJO67756.1.1.1_10239_relaxed	12.200	0.122	467	295	24	62	459	461	0.863	2	422	443	0.950	6.521E-07	182	1.000	4.439E-01	6.305E-01
1_4r0e_polio_rdrp	CF-CAD30691.1_11499_relaxed	11.500	0.115	530	294	32	57	457	461	0.870	176	659	867	0.558	1.531E-08	182	1.000	3.747E-01	5.208E-01
1_4r0e_polio_rdrp	EF-ABG02430.2.1.2_10220_relaxed	14.100	0.141	439	258	22	115	461	461	0.753	1	412	424	0.972	2.497E-08	181	1.000	3.932E-01	5.098E-01
1_4r0e_polio_rdrp	CF-AKV63203.1.1.20_10208_relaxed	13.600	0.136	520	296	37	43	461	461	0.909	435	902	931	0.503	1.027E-07	181	1.000	3.976E-01	5.740E-01
1_4r0e_polio_rdrp	CF-AHY61295.1_6583_relaxed	13.000	0.130	460	285	25	15	436	461	0.915	1266	1648	1698	0.226	7.970E-09	181	1.000	3.683E-01	4.956E-01
